geneID,length
ENSMLUT00000027635,558
ENSMLUT00000028810,1263
ENSMLUT00000029337,1266
ENSMLUT00000029139,1002
ENSMLUT00000031190,858
ENSMLUT00000023509,933
ENSMLUT00000030722,543
ENSMLUT00000031295,852
ENSMLUT00000027039,837
ENSMLUT00000028905,471
ENSMLUT00000030184,582
ENSMLUT00000022500,1437
ENSMLUT00000024808,405
ENSMLUT00000024442,2226
ENSMLUT00000030021,768
ENSMLUT00000025562,405
ENSMLUT00000024047,867
ENSMLUT00000028807,1347
ENSMLUT00000025358,636
ENSMLUT00000031289,927
ENSMLUT00000031265,67
ENSMLUT00000023507,453
ENSMLUT00000027056,471
ENSMLUT00000023984,933
ENSMLUT00000026029,67
ENSMLUT00000024221,468
ENSMLUT00000027331,103
ENSMLUT00000023986,504
ENSMLUT00000028055,2352
ENSMLUT00000023178,468
ENSMLUT00000030961,822
ENSMLUT00000030409,582
ENSMLUT00000028295,450
ENSMLUT00000019765,115
ENSMLUT00000027149,654
ENSMLUT00000025747,378
ENSMLUT00000024625,390
ENSMLUT00000029568,798
ENSMLUT00000022583,107
ENSMLUT00000029667,618
ENSMLUT00000022411,276
ENSMLUT00000030396,107
ENSMLUT00000023442,906
ENSMLUT00000023129,333
ENSMLUT00000025467,107
ENSMLUT00000025994,1941
ENSMLUT00000023109,702
ENSMLUT00000025409,825
ENSMLUT00000025187,1851
ENSMLUT00000030124,429
ENSMLUT00000026745,93
ENSMLUT00000025211,930
ENSMLUT00000029119,615
ENSMLUT00000027354,954
ENSMLUT00000026664,135
ENSMLUT00000028872,480
ENSMLUT00000029071,2472
ENSMLUT00000027175,456
ENSMLUT00000024108,114
ENSMLUT00000024480,846
ENSMLUT00000006520,843
ENSMLUT00000028733,80
ENSMLUT00000027237,126
ENSMLUT00000022333,4386
ENSMLUT00000026427,3621
ENSMLUT00000029466,495
ENSMLUT00000024624,390
ENSMLUT00000030775,393
ENSMLUT00000025476,131
ENSMLUT00000023010,120
ENSMLUT00000023662,345
ENSMLUT00000023824,1161
ENSMLUT00000027894,693
ENSMLUT00000030715,1563
ENSMLUT00000026707,1488
ENSMLUT00000022584,693
ENSMLUT00000028516,270
ENSMLUT00000029181,759
ENSMLUT00000028372,462
ENSMLUT00000028471,2253
ENSMLUT00000028566,405
ENSMLUT00000025440,59
ENSMLUT00000024018,107
ENSMLUT00000024924,513
ENSMLUT00000025769,786
ENSMLUT00000022867,429
ENSMLUT00000027047,1056
ENSMLUT00000024004,107
ENSMLUT00000029389,336
ENSMLUT00000026728,330
ENSMLUT00000031035,129
ENSMLUT00000024482,240
ENSMLUT00000030484,1425
ENSMLUT00000024621,119
ENSMLUT00000023270,1284
ENSMLUT00000022464,114
ENSMLUT00000030456,516
ENSMLUT00000029560,250
ENSMLUT00000030162,333
ENSMLUT00000025941,1809
ENSMLUT00000025583,351
ENSMLUT00000027577,1902
ENSMLUT00000026762,645
ENSMLUT00000030701,1395
ENSMLUT00000024549,2169
ENSMLUT00000028087,134
ENSMLUT00000031213,231
ENSMLUT00000026107,384
ENSMLUT00000002280,300
ENSMLUT00000025490,80
ENSMLUT00000022688,1125
ENSMLUT00000022539,387
ENSMLUT00000027679,615
ENSMLUT00000027885,1137
ENSMLUT00000029187,546
ENSMLUT00000030719,465
ENSMLUT00000025928,603
ENSMLUT00000028498,339
ENSMLUT00000029424,137
ENSMLUT00000025652,540
ENSMLUT00000024566,720
ENSMLUT00000025570,258
ENSMLUT00000022493,54
ENSMLUT00000018933,85
ENSMLUT00000025364,1200
ENSMLUT00000028814,1302
ENSMLUT00000031056,336
ENSMLUT00000031251,456
ENSMLUT00000030035,612
ENSMLUT00000028467,107
ENSMLUT00000022703,1356
ENSMLUT00000023605,585
ENSMLUT00000025686,100
ENSMLUT00000029543,759
ENSMLUT00000018484,95
ENSMLUT00000029491,366
ENSMLUT00000023564,441
ENSMLUT00000022811,375
ENSMLUT00000027913,483
ENSMLUT00000023992,1293
ENSMLUT00000022627,1461
ENSMLUT00000028051,104
ENSMLUT00000024219,645
ENSMLUT00000025999,618
ENSMLUT00000030191,183
ENSMLUT00000028685,1299
ENSMLUT00000023779,735
ENSMLUT00000028514,105
ENSMLUT00000029113,417
ENSMLUT00000029898,69
ENSMLUT00000023764,963
ENSMLUT00000031084,435
ENSMLUT00000026574,429
ENSMLUT00000025014,492
ENSMLUT00000022846,1107
ENSMLUT00000029146,594
ENSMLUT00000027973,723
ENSMLUT00000027324,474
ENSMLUT00000004920,936
ENSMLUT00000024326,435
ENSMLUT00000025896,960
ENSMLUT00000026221,94
ENSMLUT00000027446,128
ENSMLUT00000018789,158
ENSMLUT00000030167,111
ENSMLUT00000026975,107
ENSMLUT00000025957,381
ENSMLUT00000028870,441
ENSMLUT00000023691,3207
ENSMLUT00000027204,54
ENSMLUT00000028282,762
ENSMLUT00000027815,132
ENSMLUT00000027209,525
ENSMLUT00000014043,726
ENSMLUT00000024448,1758
ENSMLUT00000025715,1380
ENSMLUT00000024239,1410
ENSMLUT00000026019,429
ENSMLUT00000027234,624
ENSMLUT00000027418,684
ENSMLUT00000022437,126
ENSMLUT00000030383,102
ENSMLUT00000029936,584
ENSMLUT00000029627,654
ENSMLUT00000031052,85
ENSMLUT00000029208,984
ENSMLUT00000026632,83
ENSMLUT00000022413,489
ENSMLUT00000028386,107
ENSMLUT00000028503,807
ENSMLUT00000024318,1089
ENSMLUT00000023222,107
ENSMLUT00000026623,339
ENSMLUT00000022267,444
ENSMLUT00000027083,420
ENSMLUT00000023522,1182
ENSMLUT00000030462,270
ENSMLUT00000027033,1434
ENSMLUT00000031071,369
ENSMLUT00000027512,512
ENSMLUT00000024321,534
ENSMLUT00000028170,516
ENSMLUT00000029520,444
ENSMLUT00000028594,1497
ENSMLUT00000025447,165
ENSMLUT00000026679,1857
ENSMLUT00000026891,506
ENSMLUT00000022624,1340
ENSMLUT00000024358,465
ENSMLUT00000027502,1986
ENSMLUT00000028314,441
ENSMLUT00000028658,795
ENSMLUT00000024381,414
ENSMLUT00000028502,87
ENSMLUT00000024577,843
ENSMLUT00000025544,699
ENSMLUT00000001222,1179
ENSMLUT00000026503,459
ENSMLUT00000022763,342
ENSMLUT00000025639,474
ENSMLUT00000027394,561
ENSMLUT00000028377,135
ENSMLUT00000031054,801
ENSMLUT00000024061,462
ENSMLUT00000022239,342
ENSMLUT00000022514,948
ENSMLUT00000025654,108
ENSMLUT00000023914,717
ENSMLUT00000025498,3096
ENSMLUT00000022719,107
ENSMLUT00000023825,825
ENSMLUT00000026303,657
ENSMLUT00000027888,447
ENSMLUT00000022254,405
ENSMLUT00000029414,1119
ENSMLUT00000027431,918
ENSMLUT00000005818,771
ENSMLUT00000028050,1131
ENSMLUT00000027344,381
ENSMLUT00000006234,354
ENSMLUT00000026506,915
ENSMLUT00000023569,1470
ENSMLUT00000025527,1398
ENSMLUT00000026552,216
ENSMLUT00000026839,750
ENSMLUT00000018563,159
ENSMLUT00000027040,954
ENSMLUT00000026733,771
ENSMLUT00000026292,453
ENSMLUT00000028937,912
ENSMLUT00000027646,516
ENSMLUT00000027798,1002
ENSMLUT00000030557,498
ENSMLUT00000024972,402
ENSMLUT00000027648,120
ENSMLUT00000024320,426
ENSMLUT00000028694,747
ENSMLUT00000030370,285
ENSMLUT00000025806,840
ENSMLUT00000024567,966
ENSMLUT00000029291,687
ENSMLUT00000029295,345
ENSMLUT00000029714,1968
ENSMLUT00000027968,765
ENSMLUT00000027969,691
ENSMLUT00000028583,924
ENSMLUT00000026824,107
ENSMLUT00000025549,423
ENSMLUT00000030073,561
ENSMLUT00000029754,882
ENSMLUT00000031117,1761
ENSMLUT00000025267,696
ENSMLUT00000026605,936
ENSMLUT00000005377,1209
ENSMLUT00000023441,1455
ENSMLUT00000026558,366
ENSMLUT00000027319,771
ENSMLUT00000030554,417
ENSMLUT00000026611,948
ENSMLUT00000030144,327
ENSMLUT00000023558,81
ENSMLUT00000024982,513
ENSMLUT00000027786,780
ENSMLUT00000030623,444
ENSMLUT00000027700,507
ENSMLUT00000023843,219
ENSMLUT00000026437,564
ENSMLUT00000022697,1416
ENSMLUT00000029213,1122
ENSMLUT00000030953,345
ENSMLUT00000026175,1128
ENSMLUT00000029873,112
ENSMLUT00000027651,89
ENSMLUT00000027615,963
ENSMLUT00000022504,788
ENSMLUT00000029977,92
ENSMLUT00000023774,2238
ENSMLUT00000028941,645
ENSMLUT00000022924,558
ENSMLUT00000025708,738
ENSMLUT00000029296,104
ENSMLUT00000023893,104
ENSMLUT00000024242,438
ENSMLUT00000023871,465
ENSMLUT00000029163,501
ENSMLUT00000025477,324
ENSMLUT00000024407,1533
ENSMLUT00000030165,1005
ENSMLUT00000028887,939
ENSMLUT00000028808,849
ENSMLUT00000030156,104
ENSMLUT00000031214,93
ENSMLUT00000028274,104
ENSMLUT00000028985,621
ENSMLUT00000030348,103
ENSMLUT00000027247,939
ENSMLUT00000026062,1041
ENSMLUT00000024230,795
ENSMLUT00000025811,161
ENSMLUT00000028354,951
ENSMLUT00000027445,65
ENSMLUT00000023810,297
ENSMLUT00000027003,672
ENSMLUT00000025499,633
ENSMLUT00000028118,561
ENSMLUT00000030351,699
ENSMLUT00000031235,411
ENSMLUT00000031245,1002
ENSMLUT00000027864,2430
ENSMLUT00000027198,390
ENSMLUT00000028302,369
ENSMLUT00000022511,133
ENSMLUT00000026023,70
ENSMLUT00000023745,103
ENSMLUT00000022650,603
ENSMLUT00000030990,747
ENSMLUT00000028440,312
ENSMLUT00000026147,1395
ENSMLUT00000027124,104
ENSMLUT00000026350,1515
ENSMLUT00000028369,828
ENSMLUT00000026080,1113
ENSMLUT00000027579,564
ENSMLUT00000029661,582
ENSMLUT00000027871,1923
ENSMLUT00000025444,186
ENSMLUT00000022715,2202
ENSMLUT00000030944,1542
ENSMLUT00000025381,1659
ENSMLUT00000028854,1383
ENSMLUT00000029188,651
ENSMLUT00000023244,103
ENSMLUT00000025412,774
ENSMLUT00000030689,462
ENSMLUT00000030917,858
ENSMLUT00000024769,813
ENSMLUT00000029964,405
ENSMLUT00000028433,888
ENSMLUT00000004322,717
ENSMLUT00000030334,1170
ENSMLUT00000025387,1734
ENSMLUT00000030022,468
ENSMLUT00000030360,1911
ENSMLUT00000023307,174
ENSMLUT00000011918,3567
ENSMLUT00000022195,243
ENSMLUT00000025603,420
ENSMLUT00000024074,327
ENSMLUT00000028163,1296
ENSMLUT00000031148,83
ENSMLUT00000021898,79
ENSMLUT00000026261,1722
ENSMLUT00000022440,1383
ENSMLUT00000023255,203
ENSMLUT00000031123,627
ENSMLUT00000022806,69
ENSMLUT00000024117,295
ENSMLUT00000026692,138
ENSMLUT00000005995,387
ENSMLUT00000023027,315
ENSMLUT00000024484,495
ENSMLUT00000028940,1143
ENSMLUT00000028143,744
ENSMLUT00000030323,141
ENSMLUT00000025512,1800
ENSMLUT00000030693,1440
ENSMLUT00000027507,582
ENSMLUT00000028915,480
ENSMLUT00000029233,687
ENSMLUT00000030863,2085
ENSMLUT00000027381,1392
ENSMLUT00000023720,378
ENSMLUT00000019021,303
ENSMLUT00000025548,528
ENSMLUT00000024328,83
ENSMLUT00000028988,1074
ENSMLUT00000026609,351
ENSMLUT00000025463,570
ENSMLUT00000030595,978
ENSMLUT00000030113,164
ENSMLUT00000022843,1953
ENSMLUT00000029032,681
ENSMLUT00000024960,104
ENSMLUT00000027659,134
ENSMLUT00000030343,139
ENSMLUT00000026523,672
ENSMLUT00000030972,792
ENSMLUT00000024208,116
ENSMLUT00000025612,693
ENSMLUT00000030957,717
ENSMLUT00000001910,632
ENSMLUT00000022290,1263
ENSMLUT00000028048,486
ENSMLUT00000028402,960
ENSMLUT00000028938,105
ENSMLUT00000027569,339
ENSMLUT00000026951,1116
ENSMLUT00000022700,141
ENSMLUT00000022395,69
ENSMLUT00000026388,228
ENSMLUT00000026519,610
ENSMLUT00000013009,927
ENSMLUT00000030577,183
ENSMLUT00000028110,1641
ENSMLUT00000028311,717
ENSMLUT00000027813,1077
ENSMLUT00000027032,393
ENSMLUT00000028959,945
ENSMLUT00000025900,345
ENSMLUT00000028675,243
ENSMLUT00000024136,124
ENSMLUT00000031050,131
ENSMLUT00000025726,171
ENSMLUT00000029421,1752
ENSMLUT00000030550,606
ENSMLUT00000022963,378
ENSMLUT00000025327,86
ENSMLUT00000025807,744
ENSMLUT00000016424,255
ENSMLUT00000029065,126
ENSMLUT00000028697,1299
ENSMLUT00000027873,840
ENSMLUT00000030032,288
ENSMLUT00000014360,504
ENSMLUT00000023480,420
ENSMLUT00000023194,2106
ENSMLUT00000010563,891
ENSMLUT00000025122,834
ENSMLUT00000025170,408
ENSMLUT00000024007,1377
ENSMLUT00000026360,570
ENSMLUT00000029990,717
ENSMLUT00000023925,149
ENSMLUT00000024195,1062
ENSMLUT00000028004,804
ENSMLUT00000028392,753
ENSMLUT00000024574,83
ENSMLUT00000024917,1398
ENSMLUT00000030986,921
ENSMLUT00000023205,393
ENSMLUT00000029997,1233
ENSMLUT00000023003,1506
ENSMLUT00000024088,567
ENSMLUT00000028826,516
ENSMLUT00000028862,723
ENSMLUT00000022545,588
ENSMLUT00000027437,132
ENSMLUT00000023223,537
ENSMLUT00000028409,519
ENSMLUT00000022642,153
ENSMLUT00000029472,816
ENSMLUT00000027265,1953
ENSMLUT00000030408,1239
ENSMLUT00000031306,73
ENSMLUT00000031304,1065
ENSMLUT00000023904,633
ENSMLUT00000029293,1068
ENSMLUT00000030202,92
ENSMLUT00000022415,723
ENSMLUT00000022767,2040
ENSMLUT00000028253,97
ENSMLUT00000026247,129
ENSMLUT00000026654,1944
ENSMLUT00000024950,2427
ENSMLUT00000022216,2433
ENSMLUT00000026340,63
ENSMLUT00000022390,783
ENSMLUT00000023584,852
ENSMLUT00000024054,90
ENSMLUT00000023853,1059
ENSMLUT00000025007,107
ENSMLUT00000023022,70
ENSMLUT00000028718,801
ENSMLUT00000024581,1404
ENSMLUT00000021452,108
ENSMLUT00000026390,1398
ENSMLUT00000030680,339
ENSMLUT00000022988,885
ENSMLUT00000024140,333
ENSMLUT00000026534,741
ENSMLUT00000024050,372
ENSMLUT00000026587,105
ENSMLUT00000025408,1446
ENSMLUT00000028906,2139
ENSMLUT00000027938,527
ENSMLUT00000025983,98
ENSMLUT00000029551,447
ENSMLUT00000022951,336
ENSMLUT00000022180,86
ENSMLUT00000030646,84
ENSMLUT00000030809,456
ENSMLUT00000029767,1248
ENSMLUT00000023636,1407
ENSMLUT00000029172,996
ENSMLUT00000024613,561
ENSMLUT00000022728,85
ENSMLUT00000022723,1110
ENSMLUT00000023475,1497
ENSMLUT00000022571,297
ENSMLUT00000025894,107
ENSMLUT00000023985,945
ENSMLUT00000025276,203
ENSMLUT00000027889,129
ENSMLUT00000028148,438
ENSMLUT00000026489,104
ENSMLUT00000024557,102
ENSMLUT00000026444,675
ENSMLUT00000030293,1218
ENSMLUT00000026746,405
ENSMLUT00000027259,252
ENSMLUT00000026770,879
ENSMLUT00000026731,377
ENSMLUT00000023464,81
ENSMLUT00000028448,882
ENSMLUT00000026953,107
ENSMLUT00000031128,84
ENSMLUT00000030742,55
ENSMLUT00000029170,624
ENSMLUT00000015837,1500
ENSMLUT00000016495,1554
ENSMLUT00000028079,6021
ENSMLUT00000026138,585
ENSMLUT00000023378,729
ENSMLUT00000029107,106
ENSMLUT00000012928,468
ENSMLUT00000026936,1449
ENSMLUT00000026554,381
ENSMLUT00000024715,420
ENSMLUT00000029503,807
ENSMLUT00000024502,1755
ENSMLUT00000026380,1890
ENSMLUT00000027758,1425
ENSMLUT00000024488,1155
ENSMLUT00000025738,444
ENSMLUT00000030330,1221
ENSMLUT00000027429,107
ENSMLUT00000026779,426
ENSMLUT00000026060,2736
ENSMLUT00000029944,465
ENSMLUT00000022929,59
ENSMLUT00000026363,793
ENSMLUT00000023276,2115
ENSMLUT00000028060,3336
ENSMLUT00000031146,753
ENSMLUT00000026996,574
ENSMLUT00000029486,1479
ENSMLUT00000027407,83
ENSMLUT00000025907,1881
ENSMLUT00000028259,1134
ENSMLUT00000025041,807
ENSMLUT00000027050,106
ENSMLUT00000025904,381
ENSMLUT00000022631,107
ENSMLUT00000026767,208
ENSMLUT00000022190,110
ENSMLUT00000015528,1419
ENSMLUT00000022727,1521
ENSMLUT00000028172,1566
ENSMLUT00000030458,100
ENSMLUT00000028139,858
ENSMLUT00000023874,1152
ENSMLUT00000027581,191
ENSMLUT00000024814,942
ENSMLUT00000025930,405
ENSMLUT00000027109,732
ENSMLUT00000028818,134
ENSMLUT00000026917,132
ENSMLUT00000024747,891
ENSMLUT00000022784,381
ENSMLUT00000026279,203
ENSMLUT00000022898,90
ENSMLUT00000027134,717
ENSMLUT00000027977,129
ENSMLUT00000028122,990
ENSMLUT00000029984,516
ENSMLUT00000024507,1701
ENSMLUT00000023601,131
ENSMLUT00000029240,312
ENSMLUT00000024938,402
ENSMLUT00000023497,243
ENSMLUT00000026690,546
ENSMLUT00000023978,190
ENSMLUT00000030058,897
ENSMLUT00000027601,75
ENSMLUT00000030097,699
ENSMLUT00000025386,702
ENSMLUT00000022659,417
ENSMLUT00000023088,1407
ENSMLUT00000026851,110
ENSMLUT00000030553,138
ENSMLUT00000031077,1881
ENSMLUT00000024764,103
ENSMLUT00000028112,126
ENSMLUT00000022738,720
ENSMLUT00000025628,1059
ENSMLUT00000029372,118
ENSMLUT00000030066,459
ENSMLUT00000026867,444
ENSMLUT00000028702,351
ENSMLUT00000028893,203
ENSMLUT00000026286,573
ENSMLUT00000022923,546
ENSMLUT00000008546,174
ENSMLUT00000024765,456
ENSMLUT00000029514,70
ENSMLUT00000027163,246
ENSMLUT00000022670,630
ENSMLUT00000027359,122
ENSMLUT00000030019,1023
ENSMLUT00000030592,426
ENSMLUT00000000104,633
ENSMLUT00000026370,1026
ENSMLUT00000022430,540
ENSMLUT00000023526,1437
ENSMLUT00000029510,267
ENSMLUT00000028035,96
ENSMLUT00000009062,696
ENSMLUT00000023254,1020
ENSMLUT00000022904,1878
ENSMLUT00000031169,477
ENSMLUT00000028644,954
ENSMLUT00000026413,1380
ENSMLUT00000027587,225
ENSMLUT00000027911,103
ENSMLUT00000030895,972
ENSMLUT00000030881,867
ENSMLUT00000024738,582
ENSMLUT00000025084,366
ENSMLUT00000025714,360
ENSMLUT00000027481,603
ENSMLUT00000029980,107
ENSMLUT00000030461,489
ENSMLUT00000003330,2649
ENSMLUT00000029679,2544
ENSMLUT00000024818,459
ENSMLUT00000024175,2658
ENSMLUT00000026782,135
ENSMLUT00000023452,948
ENSMLUT00000026577,1380
ENSMLUT00000027029,828
ENSMLUT00000029924,525
ENSMLUT00000029382,936
ENSMLUT00000022664,405
ENSMLUT00000022252,3468
ENSMLUT00000022308,1407
ENSMLUT00000027719,3483
ENSMLUT00000029900,3381
ENSMLUT00000030157,3447
ENSMLUT00000011105,942
ENSMLUT00000027514,1740
ENSMLUT00000026108,1488
ENSMLUT00000012747,1245
ENSMLUT00000026067,105
ENSMLUT00000029811,92
ENSMLUT00000028775,531
ENSMLUT00000030718,387
ENSMLUT00000029502,294
ENSMLUT00000025799,339
ENSMLUT00000022529,951
ENSMLUT00000023284,202
ENSMLUT00000025543,198
ENSMLUT00000024266,942
ENSMLUT00000028812,145
ENSMLUT00000025136,354
ENSMLUT00000024463,432
ENSMLUT00000022619,657
ENSMLUT00000029832,146
ENSMLUT00000023792,357
ENSMLUT00000024118,450
ENSMLUT00000027286,492
ENSMLUT00000027661,1002
ENSMLUT00000031149,1647
ENSMLUT00000027126,135
ENSMLUT00000024126,924
ENSMLUT00000029915,2133
ENSMLUT00000026133,465
ENSMLUT00000024332,139
ENSMLUT00000026952,492
ENSMLUT00000029597,948
ENSMLUT00000029800,411
ENSMLUT00000028495,855
ENSMLUT00000027950,594
ENSMLUT00000027846,164
ENSMLUT00000026393,723
ENSMLUT00000031022,113
ENSMLUT00000027875,174
ENSMLUT00000022552,306
ENSMLUT00000022935,366
ENSMLUT00000029965,846
ENSMLUT00000025171,627
ENSMLUT00000027403,366
ENSMLUT00000025218,69
ENSMLUT00000023353,2193
ENSMLUT00000025822,187
ENSMLUT00000027014,549
ENSMLUT00000026119,1299
ENSMLUT00000025264,609
ENSMLUT00000030971,381
ENSMLUT00000025841,1149
ENSMLUT00000028700,207
ENSMLUT00000029806,92
ENSMLUT00000025587,107
ENSMLUT00000027439,321
ENSMLUT00000023582,543
ENSMLUT00000024623,141
ENSMLUT00000028655,85
ENSMLUT00000026589,484
ENSMLUT00000026562,484
ENSMLUT00000030797,690
ENSMLUT00000026735,384
ENSMLUT00000027150,243
ENSMLUT00000019998,119
ENSMLUT00000028443,645
ENSMLUT00000027336,201
ENSMLUT00000027463,873
ENSMLUT00000026241,136
ENSMLUT00000022818,210
ENSMLUT00000026539,240
ENSMLUT00000026304,471
ENSMLUT00000008094,351
ENSMLUT00000029237,129
ENSMLUT00000022760,759
ENSMLUT00000028212,783
ENSMLUT00000024783,1572
ENSMLUT00000024905,1704
ENSMLUT00000023312,114
ENSMLUT00000030296,729
ENSMLUT00000024280,768
ENSMLUT00000030530,1407
ENSMLUT00000023456,570
ENSMLUT00000022878,555
ENSMLUT00000024243,2283
ENSMLUT00000026111,1389
ENSMLUT00000028766,192
ENSMLUT00000024498,849
ENSMLUT00000030837,72
ENSMLUT00000026293,111
ENSMLUT00000022668,89
ENSMLUT00000029623,114
ENSMLUT00000024661,936
ENSMLUT00000027886,2049
ENSMLUT00000025955,933
ENSMLUT00000020479,76
ENSMLUT00000024197,99
ENSMLUT00000026797,1488
ENSMLUT00000026181,1278
ENSMLUT00000029601,879
ENSMLUT00000024374,80
ENSMLUT00000022270,134
ENSMLUT00000025232,1101
ENSMLUT00000031316,2376
ENSMLUT00000030226,789
ENSMLUT00000025075,294
ENSMLUT00000027862,119
ENSMLUT00000023814,69
ENSMLUT00000027300,738
ENSMLUT00000025143,348
ENSMLUT00000029099,111
ENSMLUT00000028160,117
ENSMLUT00000022886,690
ENSMLUT00000023410,107
ENSMLUT00000029955,348
ENSMLUT00000031141,321
ENSMLUT00000028138,845
ENSMLUT00000028195,927
ENSMLUT00000024265,1029
ENSMLUT00000030146,390
ENSMLUT00000025323,1845
ENSMLUT00000024086,1182
ENSMLUT00000023288,966
ENSMLUT00000024229,636
ENSMLUT00000026528,1725
ENSMLUT00000029912,543
ENSMLUT00000029158,378
ENSMLUT00000025452,65
ENSMLUT00000024338,345
ENSMLUT00000024246,2709
ENSMLUT00000027483,174
ENSMLUT00000026618,1257
ENSMLUT00000023455,105
ENSMLUT00000031283,921
ENSMLUT00000022360,369
ENSMLUT00000029314,516
ENSMLUT00000021697,304
ENSMLUT00000027561,132
ENSMLUT00000024617,486
ENSMLUT00000027310,79
ENSMLUT00000030759,1026
ENSMLUT00000027128,939
ENSMLUT00000022804,525
ENSMLUT00000025321,1407
ENSMLUT00000031201,366
ENSMLUT00000025651,435
ENSMLUT00000025427,2379
ENSMLUT00000022374,164
ENSMLUT00000023817,789
ENSMLUT00000029064,103
ENSMLUT00000020887,109
ENSMLUT00000023696,441
ENSMLUT00000023084,879
ENSMLUT00000022289,107
ENSMLUT00000031080,119
ENSMLUT00000024447,846
ENSMLUT00000026658,429
ENSMLUT00000026201,107
ENSMLUT00000026456,1284
ENSMLUT00000027499,80
ENSMLUT00000022227,816
ENSMLUT00000010463,969
ENSMLUT00000030043,468
ENSMLUT00000026374,126
ENSMLUT00000024791,573
ENSMLUT00000028778,104
ENSMLUT00000003538,306
ENSMLUT00000029818,981
ENSMLUT00000024870,72
ENSMLUT00000027650,99
ENSMLUT00000026044,2706
ENSMLUT00000024133,98
ENSMLUT00000030800,549
ENSMLUT00000024056,927
ENSMLUT00000026386,90
ENSMLUT00000028396,145
ENSMLUT00000024036,129
ENSMLUT00000026730,711
ENSMLUT00000031192,972
ENSMLUT00000022519,105
ENSMLUT00000030983,585
ENSMLUT00000024558,106
ENSMLUT00000024485,1008
ENSMLUT00000027459,837
ENSMLUT00000023913,165
ENSMLUT00000024622,381
ENSMLUT00000026180,402
ENSMLUT00000028208,375
ENSMLUT00000029385,453
ENSMLUT00000022610,1266
ENSMLUT00000024966,261
ENSMLUT00000022559,107
ENSMLUT00000020273,67
ENSMLUT00000026289,104
ENSMLUT00000028225,1290
ENSMLUT00000029157,1404
ENSMLUT00000026310,246
ENSMLUT00000029749,567
ENSMLUT00000025178,107
ENSMLUT00000027417,105
ENSMLUT00000022753,1005
ENSMLUT00000030801,92
ENSMLUT00000027516,1512
ENSMLUT00000031272,525
ENSMLUT00000030725,291
ENSMLUT00000023635,552
ENSMLUT00000026157,1005
ENSMLUT00000024159,486
ENSMLUT00000025193,107
ENSMLUT00000030234,750
ENSMLUT00000029021,107
ENSMLUT00000026628,987
ENSMLUT00000023425,951
ENSMLUT00000027714,780
